"animal_id","taxonomic_code","sex","birth_type","litter_size","species","genus","mother_father_same","age","month_born"
"6225","ECOL","M","captive",1,"E","COL",1,27.4958904109589,4
"6226","EMON","M","captive",1,"E","MON",1,30.3424657534247,4
"6227","EMON","M","captive",1,"E","MON",1,NA,4
"6228","LCAT","F","captive",2,"L","CAT",1,1.13424657534247,4
"6229","LCAT","F","captive",2,"L","CAT",1,NA,4
"623","CMED","M","captive",2,"C","MED",NA,0.00547945205479452,7
"6230","ERUB","M","captive",2,"E","RUB",1,NA,4
"6231","ERUB","F","captive",2,"E","RUB",1,NA,4
"6232","ERUF","F","captive",1,"E","RUF",NA,3.17534246575342,4
"6233","EFLA","F","captive",1,"E","FLA",1,14.013698630137,4
"6234","ECOR","M","captive",1,"E","COR",1,1.31506849315068,4
"6235","EUL","F","captive",NA,"E","UL",1,12.8520547945205,5
"6236","EUL","F","captive",NA,"E","UL",1,0.00273972602739726,5
"6237","EMON","M","captive",1,"E","MON",1,22.6602739726027,4
"6238","EMAC","F","captive",2,"E","MAC",1,5.97808219178082,4
"6239","EMAC","F","captive",2,"E","MAC",1,0.00273972602739726,4
"624","CMED","M","captive",2,"C","MED",NA,15.1671232876712,7
"6240","VRUB","M","captive",3,"V","RUB",1,NA,4
"6241","VRUB","M","captive",3,"V","RUB",1,19.8958904109589,4
"6242","VRUB","F","captive",3,"V","RUB",1,15.8054794520548,4
"6243","ECOL","F","captive",1,"E","COL",1,14.2876712328767,5
"6244","VRUB","F","captive",2,"V","RUB",1,0,5
"6245","VRUB","M","captive",2,"V","RUB",1,25.2657534246575,5
"6246","EMON","F","captive",1,"E","MON",1,10.5753424657534,5
"6247","ESAN","M","captive",1,"E","SAN",1,0,5
"6248","EFLA","M","captive",1,"E","FLA",1,22.8904109589041,5
"6249","VVV","M","captive",2,"V","VV",1,5.63287671232877,5
"625","CMED","M","captive",2,"C","MED",NA,21.3945205479452,7
"6250","VVV","F","captive",2,"V","VV",1,1.62465753424658,5
"6251","ECOR","M","captive",1,"E","COR",1,12.7150684931507,5
"6252","ESAN","F","captive",1,"E","SAN",1,15.7671232876712,5
"6257","EUL","F","captive",1,"E","UL",0,27.4246575342466,7
"626","CMED","M","captive",1,"C","MED",NA,4.83835616438356,8
"6260","LCAT","F","captive",1,"L","CAT",NA,3.22739726027397,8
"6262","DMAD","F","captive",NA,"D","MAD",NA,1.54520547945205,5
"6263","EMON","F","captive",NA,"E","MON",NA,27.413698630137,5
"6264","VVV","F","captive",NA,"V","VV",NA,NA,4
"6265","VVV","M","captive",NA,"V","VV",NA,3.42465753424658,4
"6266","PCOQ","M","captive",1,"P","COQ",1,0.210958904109589,1
"6268","LCAT","M","captive",1,"L","CAT",1,NA,3
"6269","LCAT","M","captive",1,"L","CAT",NA,NA,3
"627","CMED","M","captive",1,"C","MED",NA,NA,6
"6270","ERUF",NA,"captive",1,"E","RUF",1,0.00547945205479452,3
"6271","LCAT","M","captive",2,"L","CAT",NA,3.52054794520548,3
"6272","LCAT",NA,"captive",2,"L","CAT",NA,0.0136986301369863,3
"6273","PCOQ","F","captive",1,"P","COQ",1,10.558904109589,3
"6274","EMAC","M","captive",2,"E","MAC",NA,24.8,3
"6275","EMAC","F","captive",2,"E","MAC",NA,12.8301369863014,3
"6276","LCAT","F","captive",2,"L","CAT",NA,26.2520547945205,3
"6277","LCAT","F","captive",2,"L","CAT",1,17.7534246575342,3
"6278","ECOL","F","captive",2,"E","COL",1,18.5205479452055,3
"6279","ECOL","F","captive",2,"E","COL",1,NA,3
"628","CMED","M","captive",2,"C","MED",NA,NA,7
"6280","LCAT","F","captive",1,"L","CAT",NA,27.1972602739726,3
"6281","ERUF","F","captive",2,"E","RUF",NA,0.0164383561643836,3
"6282","ERUF","F","captive",2,"E","RUF",1,NA,3
"6283","ERUF","F","captive",1,"E","RUF",1,0.0136986301369863,3
"6284","EMAC","M","captive",2,"E","MAC",NA,24.6547945205479,3
"6285","EMAC","F","captive",2,"E","MAC",NA,13.4794520547945,3
"6286","EMON","F","captive",1,"E","MON",1,0.063013698630137,3
"6287","ERUF","M","captive",1,"E","RUF",1,13.7369863013699,3
"6288","EFLA","M","captive",1,"E","FLA",1,18.8438356164384,3
"6289","LCAT","F","captive",1,"L","CAT",NA,0.00273972602739726,3
"629","CMED","M","captive",2,"C","MED",NA,NA,7
"6290","ERUB","M","captive",1,"E","RUB",1,13.5945205479452,3
"6291","VVV","F","captive",1,"V","VV",NA,0.0191780821917808,4
"6292","EMON","M","captive",1,"E","MON",1,NA,4
"6293","VVV","M","captive",1,"V","VV",1,26.2438356164384,4
"6294","ECOL","M","captive",2,"E","COL",1,4.81369863013699,4
"6295","ECOL","F","captive",2,"E","COL",1,0.00273972602739726,4
"6296","EMON","F","captive",1,"E","MON",1,0,4
"6297","EMON","F","captive",1,"E","MON",1,0.0356164383561644,4
"6298","ECOR","M","captive",1,"E","COR",1,15.6520547945205,4
"6299","ECOR","M","captive",1,"E","COR",1,8.74520547945206,4
"630","CMED",NA,"captive",1,"C","MED",NA,0,7
"6300","LCAT","M","captive",2,"L","CAT",NA,0.361643835616438,4
"6301","LCAT","F","captive",2,"L","CAT",NA,3.36712328767123,4
"6302","VRUB","M","captive",3,"V","RUB",1,0,4
"6303","VRUB","F","captive",3,"V","RUB",1,22.8027397260274,4
"6304","VRUB","F","captive",3,"V","RUB",1,9.45753424657534,4
"6305","ECOL","F","captive",1,"E","COL",NA,25.6191780821918,4
"6306","ERUF","M","captive",1,"E","RUF",NA,NA,4
"6307","LCAT","F","captive",2,"L","CAT",1,13.8986301369863,4
"6308","LCAT","F","captive",2,"L","CAT",1,20.4027397260274,4
"6309","VRUB","M","captive",3,"V","RUB",1,17.4191780821918,4
"631","CMED","F","captive",1,"C","MED",NA,0.00547945205479452,8
"6310","VRUB","M","captive",3,"V","RUB",1,23.9068493150685,4
"6311","VRUB","F","captive",3,"V","RUB",1,29.3095890410959,4
"6312","LCAT","F","captive",1,"L","CAT",NA,0,4
"6313","VRUB","F","captive",1,"V","RUB",1,24.1205479452055,4
"6314","VRUB","F","captive",1,"V","RUB",1,0.00273972602739726,5
"6315","EUL","M","captive",1,"E","UL",NA,17.3397260273973,5
"6316","ESAN","F","captive",1,"E","SAN",1,NA,5
"6317","ECOR","M","captive",1,"E","COR",1,NA,5
"6318","ECOL","M","captive",1,"E","COL",NA,NA,5
"6319","VVV","F","captive",2,"V","VV",1,0,6
"632","CMED","F","captive",2,"C","MED",NA,NA,6
"6320","VVV",NA,"captive",2,"V","VV",1,0.00273972602739726,6
"6321","EMON","M","captive",1,"E","MON",1,10.4082191780822,6
"6322","LCAT","M","captive",1,"L","CAT",NA,15.2794520547945,6
"6323","EFLA","M","captive",1,"E","FLA",1,10.0027397260274,6
"6324","EMON","M","captive",1,"E","MON",1,0.00273972602739726,6
"6325","EUL","M","captive",NA,"E","UL",1,NA,4
"6326","ECOR","M","captive",2,"E","COR",1,0.00821917808219178,7
"6327","ECOR","F","captive",2,"E","COR",1,6.54246575342466,7
"6328","VRUB","F","captive",NA,"V","RUB",NA,22.6547945205479,5
"6329","VVV","F","captive",NA,"V","VV",NA,NA,4
"633","CMED","M","captive",2,"C","MED",NA,6.68219178082192,6
"6330","VVV","F","captive",NA,"V","VV",NA,24.4739726027397,4
"6331","EMAC","F","captive",NA,"E","MAC",1,9.02465753424658,3
"6332","EUL","M","captive",NA,"E","UL",1,3.15068493150685,3
"6333","PCOQ","M","captive",1,"P","COQ",1,NA,12
"6334","PCOQ","M","captive",1,"P","COQ",1,0.167123287671233,1
"6336","PCOQ","F","captive",1,"P","COQ",1,2.23561643835616,2
"6337","ERUF","M","captive",1,"E","RUF",NA,0,2
"6338","ERUB","F","captive",1,"E","RUB",1,25.5013698630137,3
"6339","EMAC","F","captive",1,"E","MAC",1,21.3808219178082,3
"634","CMED","F","captive",3,"C","MED",NA,0.947945205479452,6
"6340","EFLA","M","captive",1,"E","FLA",1,NA,3
"6341","ERUF","F","captive",1,"E","RUF",NA,0.646575342465753,3
"6342","LCAT",NA,"captive",1,"L","CAT",NA,0.0191780821917808,3
"6343","LCAT","F","captive",1,"L","CAT",NA,0.0246575342465753,3
"6344","EMON","M","captive",1,"E","MON",1,NA,3
"6345","LCAT",NA,"captive",1,"L","CAT",NA,0.00547945205479452,3
"6346","LCAT","F","captive",2,"L","CAT",NA,0.0849315068493151,3
"6347","LCAT",NA,"captive",2,"L","CAT",NA,0.00273972602739726,3
"6348","LCAT","F","captive",1,"L","CAT",NA,0.0219178082191781,3
"6349","ERUF","M","captive",2,"E","RUF",NA,0.101369863013699,3
"635","CMED","F","captive",3,"C","MED",NA,3.6027397260274,6
"6350","ERUF","M","captive",2,"E","RUF",NA,NA,3
"6351","LCAT","M","captive",2,"L","CAT",1,6.76164383561644,3
"6352","LCAT","F","captive",2,"L","CAT",1,8.77534246575343,3
"6353","LCAT","F","captive",2,"L","CAT",NA,NA,3
"6354","LCAT","M","captive",2,"L","CAT",NA,NA,3
"6355","LCAT","M","captive",2,"L","CAT",NA,21.1643835616438,3
"6356","LCAT","F","captive",2,"L","CAT",NA,18.0630136986301,3
"6357","LCAT","M","captive",1,"L","CAT",NA,1.38904109589041,3
"6358","EMAC","F","captive",1,"E","MAC",1,7.13972602739726,3
"6359","LCAT","F","captive",1,"L","CAT",NA,NA,3
"636","CMED","M","captive",3,"C","MED",NA,17.0082191780822,6
"6360","EFLA","M","captive",1,"E","FLA",1,6.06575342465753,3
"6361","VVV","F","captive",1,"V","VV",1,1.2986301369863,3
"6362","ECOL","F","captive",1,"E","COL",NA,17.5698630136986,4
"6363","EFLA","F","captive",1,"E","FLA",1,0,4
"6364","ECOR","F","captive",1,"E","COR",1,0.0438356164383562,4
"6365","LCAT","F","captive",1,"L","CAT",NA,11.2602739726027,4
"6366","ECOR","F","captive",1,"E","COR",1,23.8931506849315,4
"6367","EUL","M","captive",1,"E","UL",0,9.16164383561644,4
"6368","LCAT","M","captive",1,"L","CAT",NA,13.613698630137,4
"6369","ECOR","M","captive",1,"E","COR",1,NA,4
"637","CMED","F","captive",1,"C","MED",NA,0.00273972602739726,6
"6370","VRUB","M","captive",3,"V","RUB",1,0,4
"6371","VRUB","F","captive",3,"V","RUB",1,0,4
"6372","VRUB","M","captive",3,"V","RUB",1,28.5260273972603,4
"6373","EFUL","F","captive",NA,"E","FUL",NA,NA,3
"6374","EFUL","M","captive",NA,"E","FUL",NA,NA,5
"6375","ECOL","F","captive",1,"E","COL",NA,13.641095890411,4
"6376","VRUB","F","captive",3,"V","RUB",1,9.37534246575343,4
"6377","VRUB","F","captive",3,"V","RUB",1,21.6684931506849,4
"6378","VRUB","F","captive",3,"V","RUB",1,19.8164383561644,4
"6379","VRUB","M","captive",3,"V","RUB",1,14.2739726027397,4
"6380","VRUB","F","captive",3,"V","RUB",1,18.3205479452055,4
"6381","VRUB","F","captive",3,"V","RUB",1,16.572602739726,4
"6382","EMON","M","captive",1,"E","MON",1,27.8602739726027,5
"6383","EMON","F","captive",1,"E","MON",1,0,5
"6384","EMAC",NA,"captive",1,"E","MAC",1,0,5
"6385","LCAT","M","captive",1,"L","CAT",NA,NA,5
"6386","ESAN","F","captive",1,"E","SAN",1,22.8027397260274,5
"6387","EMON","F","captive",1,"E","MON",1,0,6
"6388","ECOL","F","captive",2,"E","COL",1,NA,6
"6389","ECOL","M","captive",2,"E","COL",1,20.0575342465753,6
"6390","EMON","M","captive",1,"E","MON",1,NA,6
"6391","ESAN","M","captive",1,"E","SAN",1,NA,7
"6396","EMON","F","captive",NA,"E","MON",NA,29.1643835616438,5
"6397","PCOQ","F","captive",1,"P","COQ",1,0,12
"6398","PCOQ","F","captive",1,"P","COQ",1,15.6054794520548,1
"6399","PCOQ","M","captive",1,"P","COQ",1,1.38630136986301,3
"640","CMED",NA,"captive",5,"C","MED",NA,0.00821917808219178,6
"6400","ERUF","M","captive",1,"E","RUF",NA,12.5013698630137,3
"6401","ERUF","F","captive",1,"E","RUF",NA,NA,3
"6402","ERUF","F","captive",1,"E","RUF",NA,0.284931506849315,3
"6403","ERUB","F","captive",1,"E","RUB",1,17.6767123287671,3
"6404","EMAC","M","captive",1,"E","MAC",1,0.542465753424658,3
"6405","LCAT","M","captive",1,"L","CAT",NA,NA,3
"6406","EMAC","M","captive",1,"E","MAC",1,22.8849315068493,3
"6407","EFLA","M","captive",1,"E","FLA",1,27.4027397260274,3
"6408","EMON","F","captive",1,"E","MON",1,0.00273972602739726,3
"6409","EFLA","M","captive",1,"E","FLA",1,20.9506849315068,3
"641","CMED",NA,"captive",5,"C","MED",NA,0,6
"6410","LCAT","M","captive",1,"L","CAT",NA,0.758904109589041,3
"6411","LCAT","F","captive",1,"L","CAT",NA,0.00547945205479452,4
"6412","LCAT","M","captive",1,"L","CAT",NA,0.70958904109589,4
"6413","LCAT","F","captive",1,"L","CAT",NA,0.693150684931507,4
"6414","VVV","F","captive",2,"V","VV",NA,6.91506849315068,4
"6415","VVV","F","captive",2,"V","VV",NA,23.4164383561644,4
"6416","LCAT","M","captive",1,"L","CAT",NA,0.871232876712329,4
"6417","EMON","M","captive",1,"E","MON",1,NA,4
"6418","EMON","M","captive",1,"E","MON",1,NA,4
"6419","ECOL","M","captive",1,"E","COL",1,10.8109589041096,4
"642","CMED",NA,"captive",5,"C","MED",NA,0,6
"6420","LCAT",NA,"captive",1,"L","CAT",NA,0,4
"6421","LCAT","M","captive",1,"L","CAT",NA,0.00273972602739726,4
"6422","VRUB","M","captive",3,"V","RUB",NA,NA,4
"6423","VRUB","F","captive",3,"V","RUB",NA,17.9013698630137,4
"6424","VRUB","F","captive",3,"V","RUB",NA,17.027397260274,4
"6425","EMON","M","captive",1,"E","MON",1,20.1095890410959,4
"6426","EMON","M","captive",1,"E","MON",1,0,4
"6427","ESAN","M","captive",1,"E","SAN",1,NA,4
"6428","VRUB","M","captive",2,"V","RUB",1,22.3808219178082,4
"6429","VRUB","M","captive",2,"V","RUB",1,0,4
"643","CMED",NA,"captive",5,"C","MED",NA,0,6
"6430","ECOL","M","captive",1,"E","COL",1,9.33972602739726,4
"6431","ERUB","M","captive",1,"E","RUB",1,NA,4
"6432","EMON","M","captive",1,"E","MON",1,NA,5
"6433","ECOL","M","captive",1,"E","COL",1,NA,5
"6434","EMON","M","captive",1,"E","MON",1,21.4986301369863,5
"6435","LCAT","M","captive",1,"L","CAT",NA,24.413698630137,5
"6436","ECOR","M","captive",1,"E","COR",1,6.34520547945205,5
"6437","VRUB","F","captive",1,"V","RUB",1,NA,5
"6438","ECOR","F","captive",1,"E","COR",1,14.4575342465753,5
"6439","EFLA","F","captive",1,"E","FLA",1,18.1506849315068,5
"644","CMED",NA,"captive",5,"C","MED",NA,0,6
"6440","LCAT","M","captive",1,"L","CAT",NA,NA,5
"6441","ECOR","F","captive",1,"E","COR",1,16.9972602739726,6
"6442","VRUB",NA,"captive",1,"V","RUB",NA,0,5
"6443","EMON","F","captive",1,"E","MON",1,24.8493150684932,6
"6444","EMON","F","captive",2,"E","MON",1,NA,6
"6445","EMON","F","captive",2,"E","MON",1,25.4767123287671,6
"6446","VRUB","M","captive",2,"V","RUB",1,22.572602739726,6
"6447","VRUB","F","captive",2,"V","RUB",1,22.9616438356164,6
"6448","LCAT","F","captive",1,"L","CAT",NA,0.66027397260274,6
"6449","ERUB","F","captive",1,"E","RUB",1,0,7
"645","CMED","M","captive",3,"C","MED",1,0,6
"6450","PCOQ","M","captive",1,"P","COQ",1,20.2575342465753,11
"6455","ERUF","M","captive",1,"E","RUF",NA,NA,3
"6456","PCOQ","F","captive",1,"P","COQ",1,3.26575342465753,3
"6457","EMAC","F","captive",1,"E","MAC",1,0,3
"6458","EFLA","F","captive",1,"E","FLA",1,0.00547945205479452,3
"6459","ERUF","F","captive",1,"E","RUF",NA,22.9287671232877,3
"646","CMED","F","captive",3,"C","MED",1,0,6
"6460","EMON","F","captive",1,"E","MON",1,NA,3
"6461","EFLA","F","captive",1,"E","FLA",1,NA,3
"6462","EFLA","M","captive",1,"E","FLA",1,22.3917808219178,3
"6463","LCAT","F","captive",1,"L","CAT",NA,0.33972602739726,3
"6464","EFLA","F","captive",1,"E","FLA",1,0,3
"6465","EFLA","F","captive",1,"E","FLA",1,0.0712328767123288,3
"6466","LCAT","F","captive",1,"L","CAT",NA,0.0849315068493151,3
"6467","LCAT","M","captive",1,"L","CAT",NA,0.317808219178082,3
"6468","EMON","F","captive",1,"E","MON",1,4.47397260273973,3
"6469","LCAT","M","captive",1,"L","CAT",NA,0.241095890410959,3
"647","CMED",NA,"captive",3,"C","MED",1,0,6
"6470","LCAT","M","captive",1,"L","CAT",NA,0.367123287671233,3
"6471","EMON","F","captive",1,"E","MON",1,13.0356164383562,3
"6472","LCAT","F","captive",1,"L","CAT",NA,0.43013698630137,3
"6473","EMON","M","captive",NA,"E","MON",NA,NA,7
"6474","VVV",NA,"captive",2,"V","VV",NA,0.0328767123287671,3
"6475","VVV",NA,"captive",2,"V","VV",NA,0.0328767123287671,3
"6476","ECOL","F","captive",2,"E","COL",1,NA,3
"6477","ECOL","M","captive",2,"E","COL",1,NA,3
"6478","ECOR","M","captive",2,"E","COR",1,26.5698630136986,4
"6479","ECOR","F","captive",2,"E","COR",1,6.8,4
"648","CMED","F","captive",1,"C","MED",NA,0,8
"6480","DMAD","M","captive",1,"D","MAD",NA,6.70684931506849,4
"6481","ERUF","M","captive",2,"E","RUF",NA,0.186301369863014,4
"6482","ERUF","F","captive",2,"E","RUF",NA,0.010958904109589,4
"6483","EFLA","F","captive",1,"E","FLA",1,18.4219178082192,4
"6484","ERUB","F","captive",1,"E","RUB",1,13.2246575342466,4
"6485","LCAT","M","captive",1,"L","CAT",NA,NA,4
"6486","LCAT","F","captive",1,"L","CAT",NA,0.358904109589041,4
"6487","EMON","F","captive",1,"E","MON",1,NA,4
"6488","ERUB","M","captive",1,"E","RUB",1,26.3178082191781,4
"6489","ERUF","F","captive",1,"E","RUF",NA,0.378082191780822,3
"649","CMED","F","captive",3,"C","MED",NA,NA,9
"6490","EMON","M","captive",1,"E","MON",1,24.027397260274,5
"6491","PCOQ","M","captive",1,"P","COQ",1,0,5
"6492","VRUB","M","captive",2,"V","RUB",1,2.53424657534247,5
"6493","VRUB","F","captive",2,"V","RUB",1,17.9452054794521,5
"6494","VRUB","F","captive",3,"V","RUB",1,24.7506849315069,5
"6495","VRUB","F","captive",3,"V","RUB",1,26.5123287671233,5
"6496","VRUB","M","captive",3,"V","RUB",1,NA,5
"6497","VVV","F","captive",4,"V","VV",1,5.68493150684932,5
"6498","VVV","M","captive",4,"V","VV",1,23.3123287671233,5
"6499","VVV","M","captive",4,"V","VV",1,5.91506849315068,5
"650","CMED","F","captive",3,"C","MED",NA,NA,9
"6500","VVV","M","captive",4,"V","VV",1,15.7753424657534,5
"6501","EMON","F","captive",1,"E","MON",1,16.1013698630137,5
"6502","EMON","F","captive",1,"E","MON",1,10.4794520547945,5
"6503","ERUB","M","captive",1,"E","RUB",1,14.5671232876712,5
"6504","ECOR","M","captive",1,"E","COR",1,25.4767123287671,5
"6505","ECOR","M","captive",1,"E","COR",1,0.0438356164383562,6
"6506","ECOR","F","captive",1,"E","COR",1,0.00821917808219178,6
"6507","EMAC",NA,"captive",1,"E","MAC",NA,0,5
"6509","ESAN","F","captive",1,"E","SAN",1,20.7561643835616,6
"651","CMED","M","captive",3,"C","MED",NA,7.23287671232877,9
"6510","ECOL","F","captive",NA,"E","COL",1,15.7479452054795,3
"6511","ECOL","F","captive",NA,"E","COL",1,14.7013698630137,5
"6512","ECOL","M","captive",NA,"E","COL",1,NA,5
"6513","VRUB","M","captive",NA,"V","RUB",NA,18.7232876712329,5
"6514","DMAD","M","captive",1,"D","MAD",1,5.29041095890411,10
"6515","DMAD","F","captive",1,"D","MAD",1,0.00273972602739726,12
"6516","PCOQ","M","captive",1,"P","COQ",1,0.00547945205479452,1
"6517","PCOQ","F","captive",1,"P","COQ",1,14.8027397260274,2
"6518","PCOQ","M","captive",1,"P","COQ",1,NA,3
"6519","EMAC","F","captive",1,"E","MAC",1,19.3205479452055,3
"652","CMED","M","captive",3,"C","MED",1,2.06301369863014,6
"6520","PCOQ","M","captive",1,"P","COQ",1,0,3
"6521","EFLA","F","captive",1,"E","FLA",1,14.1643835616438,3
"6522","LCAT","F","captive",3,"L","CAT",NA,NA,3
"6523","LCAT","M","captive",3,"L","CAT",NA,0.00547945205479452,3
"6524","LCAT","F","captive",3,"L","CAT",NA,0,3
"6525","EFLA","F","captive",1,"E","FLA",1,23.5452054794521,3
"6526","ERUF","M","captive",1,"E","RUF",NA,24.4219178082192,3
"6527","LCAT",NA,"captive",1,"L","CAT",NA,0,3
"6528","LCAT","M","captive",1,"L","CAT",NA,NA,3
"6529","LCAT","F","captive",1,"L","CAT",NA,0.191780821917808,3
"653","CMED","M","captive",3,"C","MED",1,10.958904109589,6
"6530","LCAT","F","captive",1,"L","CAT",NA,0.786301369863014,3
"6531","LCAT","M","captive",1,"L","CAT",NA,NA,3
"6532","LCAT","F","captive",1,"L","CAT",NA,8.28219178082192,3
"6533","LCAT","F","captive",1,"L","CAT",NA,NA,3
"6534","LCAT","M","captive",1,"L","CAT",NA,NA,3
"6535","ERUB","M","captive",1,"E","RUB",1,0,3
"6536","VVV","M","captive",1,"V","VV",NA,NA,3
"6537","EMON","M","captive",1,"E","MON",1,0.00821917808219178,4
"6538","PCOQ","F","captive",1,"P","COQ",1,NA,4
"6539","VVV","M","captive",3,"V","VV",NA,0.00273972602739726,4
"654","CMED","M","captive",3,"C","MED",1,7.38356164383562,6
"6540","VVV","M","captive",3,"V","VV",NA,0.00547945205479452,4
"6541","VVV","M","captive",3,"V","VV",NA,0.0136986301369863,4
"6542","EFUL","F","captive",1,"E","FUL",1,0,4
"6543","EMON","M","captive",1,"E","MON",1,NA,4
"6544","EMON","F","captive",1,"E","MON",1,0.123287671232877,4
"6545","EMON","M","captive",1,"E","MON",1,NA,5
"6546","ESAN","M","captive",1,"E","SAN",1,14.5287671232877,5
"6547","EMON","M","captive",1,"E","MON",1,0.0986301369863014,5
"6548","LCAT","M","captive",2,"L","CAT",NA,0.010958904109589,5
"6549","LCAT","F","captive",2,"L","CAT",NA,NA,5
"655","CMED","M","captive",3,"C","MED",1,0,7
"6550","ECOR","M","captive",1,"E","COR",1,0.112328767123288,5
"6551","EMON","F","captive",1,"E","MON",1,2.32602739726027,5
"6552","EMON","F","captive",NA,"E","MON",NA,26.6082191780822,5
"6553","ECOL","M","captive",1,"E","COL",1,NA,5
"6554","ECOR","M","captive",1,"E","COR",1,0,6
"6558","VRUB",NA,"captive",NA,"V","RUB",NA,0.00547945205479452,5
"6559","ERUB","M","captive",1,"E","RUB",1,16.6438356164384,9
"656","CMED","M","captive",3,"C","MED",1,7.23835616438356,7
"6560","PCOQ","M","captive",1,"P","COQ",1,1.29041095890411,9
"6561","DMAD","F","captive",1,"D","MAD",1,5.2027397260274,10
"6566","ERUF","F","captive",1,"E","RUF",NA,NA,2
"6567","PCOQ","M","captive",1,"P","COQ",1,0.00547945205479452,3
"6568","PCOQ","M","captive",1,"P","COQ",1,0,3
"6569","EFLA","F","captive",1,"E","FLA",1,NA,3
"657","CMED","F","captive",3,"C","MED",1,11.0849315068493,7
"6570","EFLA","M","captive",1,"E","FLA",1,22.7808219178082,3
"6571","LCAT","M","captive",2,"L","CAT",NA,0.0164383561643836,3
"6572","LCAT","M","captive",2,"L","CAT",NA,14.6082191780822,3
"6573","LCAT",NA,"captive",1,"L","CAT",NA,0.0301369863013699,3
"6574","LCAT","M","captive",2,"L","CAT",NA,24.786301369863,3
"6575","LCAT","F","captive",2,"L","CAT",NA,NA,3
"6576","LCAT","F","captive",1,"L","CAT",NA,NA,3
"6577","EFLA","M","captive",1,"E","FLA",1,0,3
"6578","LCAT","F","captive",1,"L","CAT",NA,NA,3
"6579","LCAT","F","captive",1,"L","CAT",NA,NA,3
"658","CMED","M","captive",3,"C","MED",1,NA,7
"6580","ECOR",NA,"captive",1,"E","COR",1,0,4
"6581","ERUF","F","captive",2,"E","RUF",NA,NA,4
"6582","ERUF","F","captive",2,"E","RUF",NA,NA,4
"6583","PCOQ","M","captive",1,"P","COQ",1,20.6,4
"6584","EFLA","F","captive",1,"E","FLA",1,0,4
"6585","EMON","F","captive",1,"E","MON",1,0.126027397260274,4
"6586","ECOL","M","captive",1,"E","COL",1,NA,4
"6587","EMON","F","captive",1,"E","MON",1,0.00273972602739726,4
"6588","EMON","F","captive",1,"E","MON",1,0.0657534246575342,4
"6589","ERUB","F","captive",1,"E","RUB",1,0,4
"659","CMED","M","captive",3,"C","MED",1,23.2712328767123,7
"6590","VRUB","M","captive",2,"V","RUB",1,NA,4
"6591","VRUB","M","captive",2,"V","RUB",1,NA,4
