"animal_id","species","sex","litter_size","mother_father_same","age","month_born"
"1608","Fat-tailed dwarf lemur","M",3,1,NA,7
"1609","Fat-tailed dwarf lemur","F",3,1,22.6986301369863,7
"1610","Fat-tailed dwarf lemur","F",2,1,16.827397260274,8
"1611","Fat-tailed dwarf lemur","M",2,1,0,8
"1612","Fat-tailed dwarf lemur","M",2,1,20.4931506849315,6
"1613","Fat-tailed dwarf lemur","F",2,1,NA,6
"1614","Fat-tailed dwarf lemur","M",2,1,13.7369863013699,6
"1615","Fat-tailed dwarf lemur","F",2,1,17.9945205479452,6
"1616","Fat-tailed dwarf lemur",NA,3,1,0,6
"1617","Fat-tailed dwarf lemur",NA,3,1,0,6
"1618","Fat-tailed dwarf lemur",NA,3,1,0,6
"1619","Fat-tailed dwarf lemur","F",1,1,0,7
"1620","Fat-tailed dwarf lemur","M",4,1,1.29041095890411,7
"1621","Fat-tailed dwarf lemur","M",4,1,11.9780821917808,7
"1622","Fat-tailed dwarf lemur","F",4,1,11.4328767123288,7
"1623","Fat-tailed dwarf lemur","F",4,1,17.1671232876712,7
"1624","Fat-tailed dwarf lemur","F",2,1,NA,7
"1625","Fat-tailed dwarf lemur","F",2,1,NA,7
"1626","Fat-tailed dwarf lemur","M",1,1,17.9150684931507,7
"1627","Fat-tailed dwarf lemur",NA,1,1,0,7
"1628","Fat-tailed dwarf lemur","M",2,1,NA,8
"1629","Fat-tailed dwarf lemur","F",2,1,19.7397260273973,8
"1630","Fat-tailed dwarf lemur","M",3,1,8.32602739726027,9
"1631","Fat-tailed dwarf lemur","F",3,1,NA,9
"1632","Fat-tailed dwarf lemur","F",3,1,NA,9
"1633","Fat-tailed dwarf lemur","M",3,1,0,9
"1634","Fat-tailed dwarf lemur","M",3,1,15.1150684931507,9
"1635","Fat-tailed dwarf lemur","F",3,1,0.00821917808219178,9
"1636","Fat-tailed dwarf lemur","M",3,1,29.6219178082192,6
"1637","Fat-tailed dwarf lemur","M",3,1,9.54794520547945,6
"1638","Fat-tailed dwarf lemur","F",3,1,0.00273972602739726,6
"1639","Fat-tailed dwarf lemur","M",2,1,3.06301369863014,7
"1640","Fat-tailed dwarf lemur","F",2,1,NA,7
"1641","Fat-tailed dwarf lemur","M",3,1,21.3452054794521,7
"1642","Fat-tailed dwarf lemur","M",3,1,13.0191780821918,7
"1643","Fat-tailed dwarf lemur","F",3,1,9.5013698630137,7
"1644","Fat-tailed dwarf lemur","F",2,1,0.00547945205479452,7
"1645","Fat-tailed dwarf lemur","M",2,1,NA,7
"1646","Fat-tailed dwarf lemur","M",4,1,0.284931506849315,7
"1647","Fat-tailed dwarf lemur","M",4,1,16.8,7
"1648","Fat-tailed dwarf lemur","M",4,1,19.7397260273973,7
"1649","Fat-tailed dwarf lemur","F",4,1,NA,7
"1650","Fat-tailed dwarf lemur","M",4,1,NA,7
"1651","Fat-tailed dwarf lemur","M",4,1,NA,7
"1652","Fat-tailed dwarf lemur","F",4,1,NA,7
"1653","Fat-tailed dwarf lemur","F",4,1,21.4821917808219,7
"1654","Fat-tailed dwarf lemur","F",3,NA,13.0958904109589,7
"1655","Fat-tailed dwarf lemur","F",3,NA,19.7342465753425,7
"1656","Fat-tailed dwarf lemur","F",3,NA,24.0219178082192,7
"1657","Fat-tailed dwarf lemur","M",1,1,11.4739726027397,7
"1658","Fat-tailed dwarf lemur","F",2,1,NA,7
"1659","Fat-tailed dwarf lemur","F",2,1,NA,7
"1660","Fat-tailed dwarf lemur","M",3,1,NA,7
"1661","Fat-tailed dwarf lemur","F",3,1,18.4821917808219,7
"1662","Fat-tailed dwarf lemur","F",3,1,23.0356164383562,7
"1663","Fat-tailed dwarf lemur","M",3,NA,15.0438356164384,7
"1664","Fat-tailed dwarf lemur","F",3,NA,NA,7
"1665","Fat-tailed dwarf lemur","F",3,NA,NA,7
"1666","Fat-tailed dwarf lemur","M",2,1,20.1698630136986,8
"1667","Fat-tailed dwarf lemur","M",2,1,12.7369863013699,8
"1668","Fat-tailed dwarf lemur","M",4,1,NA,8
"1669","Fat-tailed dwarf lemur","F",4,1,9.78904109589041,8
"1670","Fat-tailed dwarf lemur","F",4,1,20.5506849315069,8
"1671","Fat-tailed dwarf lemur","F",4,1,13.1342465753425,8
"1672","Fat-tailed dwarf lemur","M",2,1,NA,8
"1673","Fat-tailed dwarf lemur","F",2,1,6.95616438356164,8
"1674","Fat-tailed dwarf lemur","F",NA,1,NA,7
"1675","Fat-tailed dwarf lemur","F",NA,1,4.09315068493151,7
"1676","Fat-tailed dwarf lemur","M",NA,1,NA,7
"1677","Fat-tailed dwarf lemur","F",NA,1,NA,8
"1678","Fat-tailed dwarf lemur","F",NA,1,13.5534246575342,8
"1679","Fat-tailed dwarf lemur","M",1,1,20.4904109589041,5
"1680","Fat-tailed dwarf lemur","M",2,1,0.0547945205479452,6
"1681","Fat-tailed dwarf lemur","F",2,1,0.0219178082191781,6
"1682","Fat-tailed dwarf lemur","M",2,1,NA,7
"1683","Fat-tailed dwarf lemur","M",2,1,0.0438356164383562,7
"1684","Fat-tailed dwarf lemur","M",2,1,NA,7
"1685","Fat-tailed dwarf lemur","M",2,1,8.28219178082192,7
"1686","Fat-tailed dwarf lemur","M",4,1,NA,7
"1687","Fat-tailed dwarf lemur","M",4,1,NA,7
"1688","Fat-tailed dwarf lemur","F",4,1,NA,7
"1689","Fat-tailed dwarf lemur","F",4,1,NA,7
"1690","Fat-tailed dwarf lemur","M",3,1,0,7
"1691","Fat-tailed dwarf lemur","M",3,1,0,7
"1692","Fat-tailed dwarf lemur","F",3,1,0,7
"1693","Fat-tailed dwarf lemur","M",2,1,18.5972602739726,7
"1694","Fat-tailed dwarf lemur","M",2,1,0.00273972602739726,7
"1695","Fat-tailed dwarf lemur","M",2,1,2.9945205479452,7
"1696","Fat-tailed dwarf lemur","M",2,1,15.6547945205479,7
"1697","Fat-tailed dwarf lemur","M",3,1,7.72054794520548,7
"1698","Fat-tailed dwarf lemur","F",3,1,NA,7
"1699","Fat-tailed dwarf lemur","F",3,1,NA,7
"1800","Gray mouse lemur","F",3,1,9.77260273972603,6
"1801","Gray mouse lemur","F",3,NA,5.03561643835616,6
"1802","Gray mouse lemur","F",3,NA,4.3013698630137,6
"1803","Gray mouse lemur","M",3,NA,12.0164383561644,6
"1804","Gray mouse lemur","F",4,1,0.0602739726027397,7
"1805","Gray mouse lemur","M",4,1,13.3753424657534,7
"1806","Gray mouse lemur","M",4,1,5.95342465753425,7
"1807","Gray mouse lemur","M",4,1,0.0328767123287671,7
"1808","Gray mouse lemur","M",2,1,NA,7
"1809","Gray mouse lemur","F",2,1,8.29041095890411,7
"1810","Gray mouse lemur","M",3,1,12.172602739726,7
"1811","Gray mouse lemur","F",3,1,10.7561643835616,7
"1812","Gray mouse lemur","F",3,1,10.0109589041096,7
"1813","Gray mouse lemur","F",3,1,8.7972602739726,7
"1814","Gray mouse lemur","M",3,1,10.4931506849315,7
"1815","Gray mouse lemur","F",3,1,6.35616438356164,7
"1816","Gray mouse lemur","F",1,1,4.76438356164384,7
"1817","Gray mouse lemur","M",2,1,NA,8
"1818","Gray mouse lemur","F",2,1,7.5013698630137,8
"1819","Gray mouse lemur","M",3,NA,5.04109589041096,8
"1820","Gray mouse lemur","M",3,NA,5.00821917808219,8
"1821","Gray mouse lemur","M",3,NA,6.28767123287671,8
"1822","Gray mouse lemur","M",NA,NA,10.6767123287671,12
"1823","Gray mouse lemur","M",NA,NA,7.42739726027397,9
"1824","Gray mouse lemur","M",3,NA,9.26849315068493,5
"1825","Gray mouse lemur","F",3,NA,1.1041095890411,5
"1826","Gray mouse lemur","F",3,NA,8.36712328767123,5
"1827","Gray mouse lemur","F",1,1,0.0410958904109589,6
"1828","Gray mouse lemur","M",1,1,5.74246575342466,6
"1829","Gray mouse lemur","M",2,1,4.17808219178082,6
"1830","Gray mouse lemur","F",2,1,13.572602739726,6
"1831","Gray mouse lemur","M",3,1,NA,7
"1832","Gray mouse lemur","M",3,1,10.8520547945205,7
"1833","Gray mouse lemur","F",3,1,8.90958904109589,7
"1834","Gray mouse lemur","M",2,1,9.43835616438356,7
"1835","Gray mouse lemur",NA,2,1,0.010958904109589,7
"1836","Gray mouse lemur","M",3,1,NA,8
"1837","Gray mouse lemur","F",3,1,12.986301369863,8
"1838","Gray mouse lemur","F",3,1,NA,8
"1839","Gray mouse lemur","M",3,1,3.62739726027397,9
"1840","Gray mouse lemur","M",3,1,3.67397260273973,9
"1841","Gray mouse lemur","F",3,1,7.95342465753425,9
"1842","Gray mouse lemur","M",NA,NA,8.43013698630137,12
"1843","Gray mouse lemur","M",NA,NA,10.1369863013699,5
"1844","Gray mouse lemur","M",NA,NA,7.84109589041096,12
"1845","Gray mouse lemur","M",NA,NA,4.57260273972603,12
"1846","Gray mouse lemur","M",NA,1,0.832876712328767,9
"1847","Gray mouse lemur","M",2,1,0,6
"1848","Gray mouse lemur","M",2,1,0.671232876712329,6
"1849","Gray mouse lemur","F",1,NA,10.5424657534247,6
"1850","Gray mouse lemur","M",4,1,NA,6
"1851","Gray mouse lemur","F",4,1,0.117808219178082,6
"1852","Gray mouse lemur","F",4,1,0.216438356164384,6
"1853","Gray mouse lemur","F",4,1,0.0164383561643836,6
"1854","Gray mouse lemur","F",1,1,11.1479452054795,6
"1855","Gray mouse lemur","M",3,1,0.175342465753425,7
"1856","Gray mouse lemur","F",3,1,10.2575342465753,7
"1857","Gray mouse lemur","F",3,1,10.2575342465753,7
"1858","Gray mouse lemur","F",2,1,NA,7
"1859","Gray mouse lemur","F",2,1,8.17808219178082,7
"1860","Gray mouse lemur","M",3,1,15.1753424657534,7
"1861","Gray mouse lemur","F",3,1,NA,7
"1862","Gray mouse lemur","F",3,1,NA,7
"1863","Gray mouse lemur","M",3,NA,15.6054794520548,9
"1864","Gray mouse lemur","M",3,NA,6.58356164383562,9
"1865","Gray mouse lemur","M",3,NA,3.9013698630137,9
"1866","Gray mouse lemur","M",3,1,NA,9
"1867","Gray mouse lemur","M",3,1,NA,9
"1868","Gray mouse lemur","F",3,1,10.6301369863014,9
"1869","Gray mouse lemur","M",3,1,8.11232876712329,9
"1870","Gray mouse lemur","M",3,1,2.34520547945205,9
"1871","Gray mouse lemur","F",3,1,7.92602739726027,9
"1872","Gray mouse lemur",NA,3,1,0,9
"1873","Gray mouse lemur",NA,3,1,0.0191780821917808,9
"1874","Gray mouse lemur","M",3,1,11.1260273972603,9
"1875","Gray mouse lemur","F",1,1,8.64383561643836,6
"1876","Gray mouse lemur","M",2,NA,11.4821917808219,6
"1877","Gray mouse lemur","F",2,NA,10.7150684931507,6
"1878","Gray mouse lemur","M",2,NA,8.08767123287671,6
"1879","Gray mouse lemur","F",2,NA,9.55068493150685,6
"1880","Gray mouse lemur","M",2,NA,9.42465753424658,6
"1881","Gray mouse lemur","F",2,NA,8.23287671232877,6
"1882","Gray mouse lemur","M",1,1,0.0246575342465753,6
"1883","Gray mouse lemur","F",3,1,NA,7
"1884","Gray mouse lemur","F",3,1,12.5205479452055,7
"1885","Gray mouse lemur","F",3,1,1.90958904109589,7
"1886","Gray mouse lemur","F",2,1,4.7013698630137,8
"1887","Gray mouse lemur","F",2,1,10.5041095890411,8
"1888","Gray mouse lemur","M",4,1,6.77260273972603,8
"1889","Gray mouse lemur","M",4,1,8.23013698630137,8
"1890","Gray mouse lemur","M",4,1,5.79178082191781,8
"1891","Gray mouse lemur","F",4,1,NA,8
"1892","Gray mouse lemur","M",1,NA,6.17808219178082,9
"1893","Gray mouse lemur","M",3,1,NA,10
"1894","Gray mouse lemur","M",3,1,8.14520547945206,10
"1895","Gray mouse lemur","F",3,1,6.06849315068493,10
"1896","Gray mouse lemur","M",2,1,0.010958904109589,9
"1897","Gray mouse lemur","F",2,1,6.52328767123288,9
"1898","Gray mouse lemur",NA,3,1,0.00273972602739726,9
"1899","Gray mouse lemur",NA,3,1,0.00273972602739726,9
"1900","Slender loris",NA,1,1,0,3
"1901","Slow loris","F",1,1,17.8054794520548,3
"1902","Slender loris","F",1,1,11.0602739726027,4
"1903","Slow loris","F",1,1,7.78356164383562,4
"1904","Slender loris","M",1,1,8.97808219178082,5
"1905","Slender loris","M",1,1,9.87123287671233,8
"1906","Slender loris","M",2,1,16.3534246575342,8
"1907","Slender loris","F",2,1,0.00547945205479452,8
"1908","Slow loris","M",NA,NA,6.64383561643836,2
"1909","Slender loris","M",1,1,19.8876712328767,1
"1910","Slow loris","F",1,1,0,2
"1911","Slow loris","F",1,1,7.19178082191781,3
"1912","Slender loris","M",1,1,15.6438356164384,4
"1913","Slow loris","M",NA,NA,18.5917808219178,4
"1914","Slow loris","F",NA,NA,24.0383561643836,4
"1915","Slow loris","F",NA,NA,15.4767123287671,4
"1916","Slow loris","F",NA,NA,16.6684931506849,4
"1917","Slender loris","F",1,1,12.3506849315068,7
"1918","Slender loris","M",1,1,15.841095890411,7
"1919","Slender loris",NA,1,1,0.0547945205479452,7
"1920","Slow loris","M",1,1,8.26575342465753,11
"1921","Slender loris","F",1,1,18.641095890411,12
"1922","Slow loris","M",1,1,0.0164383561643836,3
"1923","Slender loris","M",1,1,0.0575342465753425,3
"1924","Slow loris","F",NA,NA,18.0547945205479,4
"1925","Pygmy slow loris","M",NA,NA,6.48493150684931,4
"1926","Pygmy slow loris","F",NA,NA,7.10684931506849,4
"1927","Pygmy slow loris","M",NA,NA,15.0246575342466,4
"1928","Pygmy slow loris","F",NA,NA,9.04109589041096,4
"1929","Pygmy slow loris","M",NA,NA,11.1616438356164,4
"1930","Pygmy slow loris","F",NA,NA,15.5397260273973,4
"1931","Pygmy slow loris","F",NA,NA,5.12328767123288,4
"1932","Pygmy slow loris","M",NA,NA,14.3013698630137,4
"1933","Pygmy slow loris","M",NA,NA,11.4821917808219,2
"1934","Slender loris","M",1,1,0,4
"1935","Slender loris","M",1,1,0,5
"1936","Slow loris","F",1,1,14.4520547945205,6
"1937","Slow loris","M",1,1,19.2630136986301,7
"1938","Pygmy slow loris","F",2,1,2.72328767123288,1
"1939","Pygmy slow loris","M",2,1,0,1
"1940","Slow loris","F",1,1,13.558904109589,3
"1941","Slow loris","M",1,1,NA,3
"1942","Slow loris","F",1,1,0.117808219178082,3
"1943","Slender loris","F",1,1,14.413698630137,4
"1944","Slow loris","F",1,1,0,6
"1945","Slow loris","M",1,1,NA,6
"1946","Slow loris","F",1,1,18.1835616438356,6
"1947","Slender loris","F",1,1,13.4109589041096,6
"1948","Slender loris","M",1,1,21.5397260273973,6
"1949","Slow loris","M",NA,NA,15.8356164383562,1
"1950","Slender loris","M",1,1,4.35068493150685,7
"1951","Pygmy slow loris","M",2,1,4.36438356164384,11
"1952","Pygmy slow loris","M",2,1,12.0383561643836,11
"1953","Slender loris","F",1,1,3.32602739726027,2
"1954","Slender loris","F",1,1,0.00273972602739726,2
"1955","Slow loris","M",1,1,20.5150684931507,3
"1956","Slow loris","M",1,1,3.36986301369863,3
"1957","Slow loris","F",NA,1,NA,2
"1958","Slow loris","F",1,1,19.8301369863014,3
"1959","Slow loris","M",NA,NA,21.172602739726,4
"1960","Slow loris","M",NA,NA,22.1753424657534,4
"1961","Slow loris","F",1,1,7.38904109589041,4
"1962","Slow loris","M",1,1,10.6794520547945,6
"1963","Slender loris","M",1,1,6.02739726027397,7
"1964","Slender loris","M",1,1,9.86027397260274,8
"1965","Slow loris","M",1,1,0.0273972602739726,9
"1966","Slender loris","M",1,1,0.134246575342466,12
"1967","Slender loris",NA,1,1,0.00821917808219178,12
"1968","Slow loris","M",NA,1,0.00547945205479452,8
"1969","Slow loris","M",1,1,0.0849315068493151,2
"1970","Slender loris","M",1,1,8.83835616438356,2
"1971","Slow loris","M",1,1,13.8739726027397,4
"1972","Slow loris","F",1,1,10.013698630137,4
"1973","Slender loris","F",1,1,10.2739726027397,5
"1974","Slender loris","F",1,1,0,6
"1975","Pygmy slow loris","M",1,1,0.0136986301369863,6
"1976","Slow loris","F",1,1,4.36438356164384,7
"1977","Slender loris","M",1,1,13.4191780821918,8
"1978","Slow loris","M",1,1,17.2986301369863,8
"1979","Pygmy slow loris","F",1,1,0.00273972602739726,8
"1980","Slender loris","F",1,1,0.00273972602739726,8
"1981","Slender loris","M",1,1,18.4027397260274,1
"1982","Slow loris","F",1,1,9.87945205479452,2
"1983","Pygmy slow loris","M",2,1,11.5068493150685,3
"1984","Pygmy slow loris","M",2,1,1.71506849315068,3
"1985","Slender loris","F",1,1,0,5
"1986","Slender loris","M",1,1,1.34794520547945,6
"1987","Slow loris","F",1,1,15.0109589041096,7
"1988","Slow loris","M",NA,1,12.6301369863014,7
"1989","Slender loris","F",1,1,13.6493150684932,2
"1990","Slow loris",NA,1,1,0,4
"1991","Pygmy slow loris","F",NA,NA,18.5506849315069,6
"1992","Slender loris","M",NA,1,17.8054794520548,3
"1993","Slow loris","M",1,1,18.6164383561644,12
"1994","Slender loris","F",1,1,1.57808219178082,3
"1995","Slow loris","F",1,1,11.3424657534247,3
"1996","Slender loris",NA,1,1,0,4
"1997","Slow loris","F",1,1,1.53424657534247,5
"1998","Slow loris","F",1,1,20.213698630137,5
"1999","Slender loris","F",1,1,10.0465753424658,11
"2000","Mohol bushbaby","M",NA,NA,7.72328767123288,1
"2001","Mohol bushbaby","F",NA,NA,5.31506849315068,1
"2002","Mohol bushbaby","M",NA,NA,NA,1
"2003","Mohol bushbaby","F",NA,NA,3.35068493150685,1
"2004","Mohol bushbaby","M",NA,NA,NA,1
"2005","Mohol bushbaby","F",NA,NA,NA,1
"2006","Mohol bushbaby","F",NA,NA,6.77808219178082,1
"2007","Mohol bushbaby","M",NA,NA,6.76164383561644,1
"2008","Mohol bushbaby","M",NA,NA,NA,1
"2009","Mohol bushbaby","F",NA,NA,NA,1
"2010","Mohol bushbaby","F",NA,NA,3.24383561643836,1
"2011","Mohol bushbaby","F",NA,NA,NA,1
"2012","Mohol bushbaby","F",NA,NA,NA,1
"2013","Mohol bushbaby","F",NA,NA,5.36438356164384,1
"2014","Mohol bushbaby","F",NA,NA,6.26575342465753,1
"2015","Mohol bushbaby","F",NA,NA,5.9013698630137,1
"2016","Mohol bushbaby","F",NA,NA,5.9013698630137,1
"2017","Mohol bushbaby","F",NA,NA,NA,1
"2018","Mohol bushbaby","F",NA,NA,7.14794520547945,1
"2019","Mohol bushbaby","F",NA,NA,NA,1
"2023","Mohol bushbaby","F",2,1,0.101369863013699,6
"2024","Mohol bushbaby","F",2,1,0.13972602739726,6
"2025","Mohol bushbaby","F",2,1,0,10
"2026","Mohol bushbaby","M",2,1,0,10
"2027","Mohol bushbaby","F",1,1,4.93424657534247,10
"2028","Mohol bushbaby","M",1,1,5.98630136986301,10
"2029","Mohol bushbaby","F",1,1,NA,10
"2030","Mohol bushbaby","F",1,1,NA,10
"2031","Mohol bushbaby","F",1,1,3.51506849315069,12
"2032","Mohol bushbaby","F",1,1,NA,2
"2033","Mohol bushbaby","F",1,1,NA,2
"2034","Mohol bushbaby","M",2,1,NA,2
"2035","Mohol bushbaby",NA,2,1,0.0246575342465753,2
"2036","Mohol bushbaby","M",1,1,NA,2
"2037","Mohol bushbaby","M",2,1,NA,3
"2038","Mohol bushbaby","M",2,1,NA,3
"2039","Mohol bushbaby","M",1,1,0.010958904109589,3
"2040","Mohol bushbaby","M",NA,NA,3.98356164383562,5
"2041","Mohol bushbaby","M",NA,NA,4.70958904109589,5
"2042","Mohol bushbaby","F",NA,NA,2.43013698630137,5
"2045","Mohol bushbaby","M",1,1,6.02465753424658,6
"2046","Mohol bushbaby","M",2,1,0.00273972602739726,6
"2047","Mohol bushbaby",NA,2,1,0.00273972602739726,6
"2048","Mohol bushbaby","M",1,1,NA,6
"2049","Mohol bushbaby","M",1,1,0.0438356164383562,7
"2050","Mohol bushbaby",NA,1,1,0.00273972602739726,8
"2051","Mohol bushbaby","M",1,1,0,9
"2052","Mohol bushbaby","M",2,1,NA,9
"2053","Mohol bushbaby","M",2,1,NA,9
"2054","Mohol bushbaby","F",1,1,0.0164383561643836,10
"2055","Mohol bushbaby","F",NA,NA,6.6,10
"2056","Mohol bushbaby","M",NA,NA,6.6,10
"2057","Mohol bushbaby","F",2,1,NA,10
"2058","Mohol bushbaby","M",2,1,NA,10
"2059","Mohol bushbaby","F",1,1,NA,10
"2060","Mohol bushbaby","M",2,1,NA,12
"2061","Mohol bushbaby","M",2,1,4.64109589041096,12
"2063","Mohol bushbaby","M",2,1,NA,1
"2064","Mohol bushbaby","F",2,1,NA,1
"2065","Mohol bushbaby","M",2,1,0.00273972602739726,1
"20650","Northern greater galago","M",NA,NA,NA,11
"2066","Mohol bushbaby","M",2,1,0.00273972602739726,1
"2067","Mohol bushbaby","M",2,1,3.05753424657534,2
"2068","Mohol bushbaby","M",2,1,NA,2
"2069","Mohol bushbaby","F",1,1,NA,2
"2070","Mohol bushbaby","F",2,1,3.03561643835616,2
"2071","Mohol bushbaby","M",2,1,NA,2
"2072","Mohol bushbaby","F",1,1,NA,2
"2073","Mohol bushbaby","F",1,1,0.0246575342465753,3
"2074","Mohol bushbaby","M",1,1,0.0438356164383562,3
"2075","Mohol bushbaby","F",1,1,0.0164383561643836,3
"2076","Mohol bushbaby","F",1,1,0.00547945205479452,4
"2077","Mohol bushbaby","M",2,1,NA,3
"2078","Mohol bushbaby","F",2,1,NA,3
"2079","Mohol bushbaby","M",2,1,NA,5
"2080","Mohol bushbaby","M",2,1,0.0657534246575342,5
"2081","Mohol bushbaby","M",2,1,0.183561643835616,5
"2082","Mohol bushbaby","F",2,1,NA,5
"2083","Mohol bushbaby",NA,1,1,0.00273972602739726,5
"2084","Mohol bushbaby","F",1,1,NA,6
"2085","Mohol bushbaby","M",2,1,NA,6
"2086","Mohol bushbaby","F",2,1,12.8849315068493,6
"2087","Mohol bushbaby","M",1,1,16.6383561643836,6
"2088","Mohol bushbaby",NA,1,1,0.010958904109589,7
"2089","Mohol bushbaby","F",1,1,0.0383561643835616,7
"2090","Mohol bushbaby","M",1,1,NA,8
"2091","Mohol bushbaby","F",1,1,3.9041095890411,8
"2092","Mohol bushbaby","M",2,1,NA,8
"2093","Mohol bushbaby","M",2,1,NA,8
"2094","Mohol bushbaby",NA,2,1,0.0301369863013699,8
